id,img_path,label
1957,E:\ImageQant\data\generated\images\rec_1957.png,0
3579,E:\ImageQant\data\generated\images\rec_3579.png,0
1423,E:\ImageQant\data\generated\images\rec_1423.png,0
3828,E:\ImageQant\data\generated\images\rec_3828.png,1
577,E:\ImageQant\data\generated\images\rec_577.png,0
1009,E:\ImageQant\data\generated\images\rec_1009.png,0
1138,E:\ImageQant\data\generated\images\rec_1138.png,0
2840,E:\ImageQant\data\generated\images\rec_2840.png,0
543,E:\ImageQant\data\generated\images\rec_543.png,0
3844,E:\ImageQant\data\generated\images\rec_3844.png,0
376,E:\ImageQant\data\generated\images\rec_376.png,1
3106,E:\ImageQant\data\generated\images\rec_3106.png,0
241,E:\ImageQant\data\generated\images\rec_241.png,0
936,E:\ImageQant\data\generated\images\rec_936.png,1
3172,E:\ImageQant\data\generated\images\rec_3172.png,1
3042,E:\ImageQant\data\generated\images\rec_3042.png,0
2663,E:\ImageQant\data\generated\images\rec_2663.png,1
3099,E:\ImageQant\data\generated\images\rec_3099.png,1
3750,E:\ImageQant\data\generated\images\rec_3750.png,0
4070,E:\ImageQant\data\generated\images\rec_4070.png,0
3342,E:\ImageQant\data\generated\images\rec_3342.png,0
934,E:\ImageQant\data\generated\images\rec_934.png,0
351,E:\ImageQant\data\generated\images\rec_351.png,0
2297,E:\ImageQant\data\generated\images\rec_2297.png,0
2735,E:\ImageQant\data\generated\images\rec_2735.png,0
1664,E:\ImageQant\data\generated\images\rec_1664.png,0
2798,E:\ImageQant\data\generated\images\rec_2798.png,0
2912,E:\ImageQant\data\generated\images\rec_2912.png,1
4314,E:\ImageQant\data\generated\images\rec_4314.png,1
3056,E:\ImageQant\data\generated\images\rec_3056.png,0
772,E:\ImageQant\data\generated\images\rec_772.png,0
448,E:\ImageQant\data\generated\images\rec_448.png,0
1743,E:\ImageQant\data\generated\images\rec_1743.png,1
1874,E:\ImageQant\data\generated\images\rec_1874.png,0
660,E:\ImageQant\data\generated\images\rec_660.png,0
754,E:\ImageQant\data\generated\images\rec_754.png,0
4086,E:\ImageQant\data\generated\images\rec_4086.png,0
819,E:\ImageQant\data\generated\images\rec_819.png,0
2373,E:\ImageQant\data\generated\images\rec_2373.png,0
4085,E:\ImageQant\data\generated\images\rec_4085.png,1
1966,E:\ImageQant\data\generated\images\rec_1966.png,0
443,E:\ImageQant\data\generated\images\rec_443.png,0
1604,E:\ImageQant\data\generated\images\rec_1604.png,1
3723,E:\ImageQant\data\generated\images\rec_3723.png,1
3062,E:\ImageQant\data\generated\images\rec_3062.png,1
3397,E:\ImageQant\data\generated\images\rec_3397.png,0
4214,E:\ImageQant\data\generated\images\rec_4214.png,0
3460,E:\ImageQant\data\generated\images\rec_3460.png,0
4190,E:\ImageQant\data\generated\images\rec_4190.png,1
1434,E:\ImageQant\data\generated\images\rec_1434.png,0
3067,E:\ImageQant\data\generated\images\rec_3067.png,0
3295,E:\ImageQant\data\generated\images\rec_3295.png,0
1926,E:\ImageQant\data\generated\images\rec_1926.png,0
2422,E:\ImageQant\data\generated\images\rec_2422.png,0
2273,E:\ImageQant\data\generated\images\rec_2273.png,1
52,E:\ImageQant\data\generated\images\rec_52.png,0
1311,E:\ImageQant\data\generated\images\rec_1311.png,0
3027,E:\ImageQant\data\generated\images\rec_3027.png,1
111,E:\ImageQant\data\generated\images\rec_111.png,0
761,E:\ImageQant\data\generated\images\rec_761.png,0
2664,E:\ImageQant\data\generated\images\rec_2664.png,0
845,E:\ImageQant\data\generated\images\rec_845.png,1
389,E:\ImageQant\data\generated\images\rec_389.png,0
3411,E:\ImageQant\data\generated\images\rec_3411.png,0
1181,E:\ImageQant\data\generated\images\rec_1181.png,0
100,E:\ImageQant\data\generated\images\rec_100.png,1
4082,E:\ImageQant\data\generated\images\rec_4082.png,0
3413,E:\ImageQant\data\generated\images\rec_3413.png,1
3213,E:\ImageQant\data\generated\images\rec_3213.png,1
2069,E:\ImageQant\data\generated\images\rec_2069.png,1
732,E:\ImageQant\data\generated\images\rec_732.png,0
4050,E:\ImageQant\data\generated\images\rec_4050.png,1
3459,E:\ImageQant\data\generated\images\rec_3459.png,1
2888,E:\ImageQant\data\generated\images\rec_2888.png,0
2515,E:\ImageQant\data\generated\images\rec_2515.png,0
599,E:\ImageQant\data\generated\images\rec_599.png,0
1474,E:\ImageQant\data\generated\images\rec_1474.png,0
1622,E:\ImageQant\data\generated\images\rec_1622.png,1
4162,E:\ImageQant\data\generated\images\rec_4162.png,1
3256,E:\ImageQant\data\generated\images\rec_3256.png,0
2804,E:\ImageQant\data\generated\images\rec_2804.png,0
264,E:\ImageQant\data\generated\images\rec_264.png,0
4351,E:\ImageQant\data\generated\images\rec_4351.png,0
690,E:\ImageQant\data\generated\images\rec_690.png,1
4121,E:\ImageQant\data\generated\images\rec_4121.png,0
4390,E:\ImageQant\data\generated\images\rec_4390.png,0
2259,E:\ImageQant\data\generated\images\rec_2259.png,0
530,E:\ImageQant\data\generated\images\rec_530.png,0
1288,E:\ImageQant\data\generated\images\rec_1288.png,0
3299,E:\ImageQant\data\generated\images\rec_3299.png,1
4329,E:\ImageQant\data\generated\images\rec_4329.png,0
79,E:\ImageQant\data\generated\images\rec_79.png,0
3048,E:\ImageQant\data\generated\images\rec_3048.png,0
2170,E:\ImageQant\data\generated\images\rec_2170.png,0
2207,E:\ImageQant\data\generated\images\rec_2207.png,0
1921,E:\ImageQant\data\generated\images\rec_1921.png,0
4202,E:\ImageQant\data\generated\images\rec_4202.png,0
3562,E:\ImageQant\data\generated\images\rec_3562.png,1
2139,E:\ImageQant\data\generated\images\rec_2139.png,1
1327,E:\ImageQant\data\generated\images\rec_1327.png,1
141,E:\ImageQant\data\generated\images\rec_141.png,0
1617,E:\ImageQant\data\generated\images\rec_1617.png,1
4359,E:\ImageQant\data\generated\images\rec_4359.png,0
2287,E:\ImageQant\data\generated\images\rec_2287.png,0
1200,E:\ImageQant\data\generated\images\rec_1200.png,0
3687,E:\ImageQant\data\generated\images\rec_3687.png,1
664,E:\ImageQant\data\generated\images\rec_664.png,0
2598,E:\ImageQant\data\generated\images\rec_2598.png,0
521,E:\ImageQant\data\generated\images\rec_521.png,0
3229,E:\ImageQant\data\generated\images\rec_3229.png,0
438,E:\ImageQant\data\generated\images\rec_438.png,1
4393,E:\ImageQant\data\generated\images\rec_4393.png,0
1148,E:\ImageQant\data\generated\images\rec_1148.png,0
1801,E:\ImageQant\data\generated\images\rec_1801.png,0
4033,E:\ImageQant\data\generated\images\rec_4033.png,1
4092,E:\ImageQant\data\generated\images\rec_4092.png,1
3557,E:\ImageQant\data\generated\images\rec_3557.png,1
533,E:\ImageQant\data\generated\images\rec_533.png,1
294,E:\ImageQant\data\generated\images\rec_294.png,1
747,E:\ImageQant\data\generated\images\rec_747.png,0
3966,E:\ImageQant\data\generated\images\rec_3966.png,1
968,E:\ImageQant\data\generated\images\rec_968.png,1
2366,E:\ImageQant\data\generated\images\rec_2366.png,0
1382,E:\ImageQant\data\generated\images\rec_1382.png,0
3426,E:\ImageQant\data\generated\images\rec_3426.png,0
3428,E:\ImageQant\data\generated\images\rec_3428.png,1
1968,E:\ImageQant\data\generated\images\rec_1968.png,0
881,E:\ImageQant\data\generated\images\rec_881.png,0
2546,E:\ImageQant\data\generated\images\rec_2546.png,0
2238,E:\ImageQant\data\generated\images\rec_2238.png,0
2623,E:\ImageQant\data\generated\images\rec_2623.png,1
1045,E:\ImageQant\data\generated\images\rec_1045.png,1
481,E:\ImageQant\data\generated\images\rec_481.png,0
3020,E:\ImageQant\data\generated\images\rec_3020.png,0
1425,E:\ImageQant\data\generated\images\rec_1425.png,0
1610,E:\ImageQant\data\generated\images\rec_1610.png,1
814,E:\ImageQant\data\generated\images\rec_814.png,0
3422,E:\ImageQant\data\generated\images\rec_3422.png,1
4328,E:\ImageQant\data\generated\images\rec_4328.png,1
2803,E:\ImageQant\data\generated\images\rec_2803.png,0
2906,E:\ImageQant\data\generated\images\rec_2906.png,0
2389,E:\ImageQant\data\generated\images\rec_2389.png,1
455,E:\ImageQant\data\generated\images\rec_455.png,0
2967,E:\ImageQant\data\generated\images\rec_2967.png,0
2790,E:\ImageQant\data\generated\images\rec_2790.png,1
3624,E:\ImageQant\data\generated\images\rec_3624.png,0
1873,E:\ImageQant\data\generated\images\rec_1873.png,1
99,E:\ImageQant\data\generated\images\rec_99.png,1
517,E:\ImageQant\data\generated\images\rec_517.png,1
356,E:\ImageQant\data\generated\images\rec_356.png,0
669,E:\ImageQant\data\generated\images\rec_669.png,0
4139,E:\ImageQant\data\generated\images\rec_4139.png,0
4250,E:\ImageQant\data\generated\images\rec_4250.png,1
154,E:\ImageQant\data\generated\images\rec_154.png,1
2742,E:\ImageQant\data\generated\images\rec_2742.png,0
1896,E:\ImageQant\data\generated\images\rec_1896.png,0
2568,E:\ImageQant\data\generated\images\rec_2568.png,0
166,E:\ImageQant\data\generated\images\rec_166.png,0
197,E:\ImageQant\data\generated\images\rec_197.png,1
3877,E:\ImageQant\data\generated\images\rec_3877.png,0
2304,E:\ImageQant\data\generated\images\rec_2304.png,1
1883,E:\ImageQant\data\generated\images\rec_1883.png,0
2200,E:\ImageQant\data\generated\images\rec_2200.png,1
1399,E:\ImageQant\data\generated\images\rec_1399.png,0
1613,E:\ImageQant\data\generated\images\rec_1613.png,1
4209,E:\ImageQant\data\generated\images\rec_4209.png,0
691,E:\ImageQant\data\generated\images\rec_691.png,0
539,E:\ImageQant\data\generated\images\rec_539.png,1
2921,E:\ImageQant\data\generated\images\rec_2921.png,0
1348,E:\ImageQant\data\generated\images\rec_1348.png,0
3641,E:\ImageQant\data\generated\images\rec_3641.png,1
725,E:\ImageQant\data\generated\images\rec_725.png,0
3572,E:\ImageQant\data\generated\images\rec_3572.png,1
1829,E:\ImageQant\data\generated\images\rec_1829.png,0
775,E:\ImageQant\data\generated\images\rec_775.png,1
527,E:\ImageQant\data\generated\images\rec_527.png,0
2463,E:\ImageQant\data\generated\images\rec_2463.png,1
2374,E:\ImageQant\data\generated\images\rec_2374.png,0
3260,E:\ImageQant\data\generated\images\rec_3260.png,0
106,E:\ImageQant\data\generated\images\rec_106.png,1
46,E:\ImageQant\data\generated\images\rec_46.png,0
3366,E:\ImageQant\data\generated\images\rec_3366.png,0
3184,E:\ImageQant\data\generated\images\rec_3184.png,0
2966,E:\ImageQant\data\generated\images\rec_2966.png,0
2322,E:\ImageQant\data\generated\images\rec_2322.png,1
1244,E:\ImageQant\data\generated\images\rec_1244.png,1
3288,E:\ImageQant\data\generated\images\rec_3288.png,0
2503,E:\ImageQant\data\generated\images\rec_2503.png,0
1167,E:\ImageQant\data\generated\images\rec_1167.png,0
2592,E:\ImageQant\data\generated\images\rec_2592.png,0
3871,E:\ImageQant\data\generated\images\rec_3871.png,0
3596,E:\ImageQant\data\generated\images\rec_3596.png,0
4345,E:\ImageQant\data\generated\images\rec_4345.png,0
126,E:\ImageQant\data\generated\images\rec_126.png,0
3879,E:\ImageQant\data\generated\images\rec_3879.png,0
643,E:\ImageQant\data\generated\images\rec_643.png,0
969,E:\ImageQant\data\generated\images\rec_969.png,0
1071,E:\ImageQant\data\generated\images\rec_1071.png,0
1895,E:\ImageQant\data\generated\images\rec_1895.png,0
1818,E:\ImageQant\data\generated\images\rec_1818.png,1
78,E:\ImageQant\data\generated\images\rec_78.png,0
1255,E:\ImageQant\data\generated\images\rec_1255.png,1
233,E:\ImageQant\data\generated\images\rec_233.png,0
4422,E:\ImageQant\data\generated\images\rec_4422.png,0
2245,E:\ImageQant\data\generated\images\rec_2245.png,0
1657,E:\ImageQant\data\generated\images\rec_1657.png,0
512,E:\ImageQant\data\generated\images\rec_512.png,0
3500,E:\ImageQant\data\generated\images\rec_3500.png,1
1683,E:\ImageQant\data\generated\images\rec_1683.png,1
2992,E:\ImageQant\data\generated\images\rec_2992.png,1
2254,E:\ImageQant\data\generated\images\rec_2254.png,1
245,E:\ImageQant\data\generated\images\rec_245.png,0
830,E:\ImageQant\data\generated\images\rec_830.png,1
3482,E:\ImageQant\data\generated\images\rec_3482.png,1
2763,E:\ImageQant\data\generated\images\rec_2763.png,0
3457,E:\ImageQant\data\generated\images\rec_3457.png,0
96,E:\ImageQant\data\generated\images\rec_96.png,0
3607,E:\ImageQant\data\generated\images\rec_3607.png,0
3187,E:\ImageQant\data\generated\images\rec_3187.png,1
334,E:\ImageQant\data\generated\images\rec_334.png,0
3594,E:\ImageQant\data\generated\images\rec_3594.png,0
556,E:\ImageQant\data\generated\images\rec_556.png,0
1062,E:\ImageQant\data\generated\images\rec_1062.png,0
3414,E:\ImageQant\data\generated\images\rec_3414.png,0
3220,E:\ImageQant\data\generated\images\rec_3220.png,1
2252,E:\ImageQant\data\generated\images\rec_2252.png,1
1831,E:\ImageQant\data\generated\images\rec_1831.png,0
2265,E:\ImageQant\data\generated\images\rec_2265.png,0
1730,E:\ImageQant\data\generated\images\rec_1730.png,0
401,E:\ImageQant\data\generated\images\rec_401.png,0
336,E:\ImageQant\data\generated\images\rec_336.png,0
1074,E:\ImageQant\data\generated\images\rec_1074.png,0
3104,E:\ImageQant\data\generated\images\rec_3104.png,0
752,E:\ImageQant\data\generated\images\rec_752.png,0
4304,E:\ImageQant\data\generated\images\rec_4304.png,1
2420,E:\ImageQant\data\generated\images\rec_2420.png,1
3501,E:\ImageQant\data\generated\images\rec_3501.png,1
2487,E:\ImageQant\data\generated\images\rec_2487.png,1
3024,E:\ImageQant\data\generated\images\rec_3024.png,0
3254,E:\ImageQant\data\generated\images\rec_3254.png,0
728,E:\ImageQant\data\generated\images\rec_728.png,0
469,E:\ImageQant\data\generated\images\rec_469.png,0
2911,E:\ImageQant\data\generated\images\rec_2911.png,0
1650,E:\ImageQant\data\generated\images\rec_1650.png,0
751,E:\ImageQant\data\generated\images\rec_751.png,0
1174,E:\ImageQant\data\generated\images\rec_1174.png,0
4117,E:\ImageQant\data\generated\images\rec_4117.png,0
3961,E:\ImageQant\data\generated\images\rec_3961.png,0
505,E:\ImageQant\data\generated\images\rec_505.png,0
4287,E:\ImageQant\data\generated\images\rec_4287.png,0
3108,E:\ImageQant\data\generated\images\rec_3108.png,0
1904,E:\ImageQant\data\generated\images\rec_1904.png,0
1307,E:\ImageQant\data\generated\images\rec_1307.png,0
1669,E:\ImageQant\data\generated\images\rec_1669.png,0
1654,E:\ImageQant\data\generated\images\rec_1654.png,1
411,E:\ImageQant\data\generated\images\rec_411.png,0
4042,E:\ImageQant\data\generated\images\rec_4042.png,0
3866,E:\ImageQant\data\generated\images\rec_3866.png,1
2474,E:\ImageQant\data\generated\images\rec_2474.png,0
3621,E:\ImageQant\data\generated\images\rec_3621.png,0
1898,E:\ImageQant\data\generated\images\rec_1898.png,0
207,E:\ImageQant\data\generated\images\rec_207.png,0
3360,E:\ImageQant\data\generated\images\rec_3360.png,1
3688,E:\ImageQant\data\generated\images\rec_3688.png,0
1060,E:\ImageQant\data\generated\images\rec_1060.png,1
1805,E:\ImageQant\data\generated\images\rec_1805.png,1
2433,E:\ImageQant\data\generated\images\rec_2433.png,0
2856,E:\ImageQant\data\generated\images\rec_2856.png,0
1916,E:\ImageQant\data\generated\images\rec_1916.png,0
2483,E:\ImageQant\data\generated\images\rec_2483.png,0
45,E:\ImageQant\data\generated\images\rec_45.png,0
828,E:\ImageQant\data\generated\images\rec_828.png,0
3449,E:\ImageQant\data\generated\images\rec_3449.png,0
1439,E:\ImageQant\data\generated\images\rec_1439.png,0
116,E:\ImageQant\data\generated\images\rec_116.png,0
177,E:\ImageQant\data\generated\images\rec_177.png,1
1326,E:\ImageQant\data\generated\images\rec_1326.png,0
2091,E:\ImageQant\data\generated\images\rec_2091.png,0
2871,E:\ImageQant\data\generated\images\rec_2871.png,1
1530,E:\ImageQant\data\generated\images\rec_1530.png,0
3415,E:\ImageQant\data\generated\images\rec_3415.png,0
2777,E:\ImageQant\data\generated\images\rec_2777.png,0
3725,E:\ImageQant\data\generated\images\rec_3725.png,1
4115,E:\ImageQant\data\generated\images\rec_4115.png,0
704,E:\ImageQant\data\generated\images\rec_704.png,0
2806,E:\ImageQant\data\generated\images\rec_2806.png,0
880,E:\ImageQant\data\generated\images\rec_880.png,0
4077,E:\ImageQant\data\generated\images\rec_4077.png,1
3810,E:\ImageQant\data\generated\images\rec_3810.png,0
4040,E:\ImageQant\data\generated\images\rec_4040.png,0
1504,E:\ImageQant\data\generated\images\rec_1504.png,0
2303,E:\ImageQant\data\generated\images\rec_2303.png,0
3327,E:\ImageQant\data\generated\images\rec_3327.png,1
3199,E:\ImageQant\data\generated\images\rec_3199.png,0
1705,E:\ImageQant\data\generated\images\rec_1705.png,0
213,E:\ImageQant\data\generated\images\rec_213.png,1
68,E:\ImageQant\data\generated\images\rec_68.png,1
1682,E:\ImageQant\data\generated\images\rec_1682.png,1
626,E:\ImageQant\data\generated\images\rec_626.png,0
2552,E:\ImageQant\data\generated\images\rec_2552.png,0
4157,E:\ImageQant\data\generated\images\rec_4157.png,1
786,E:\ImageQant\data\generated\images\rec_786.png,0
2733,E:\ImageQant\data\generated\images\rec_2733.png,0
2566,E:\ImageQant\data\generated\images\rec_2566.png,0
3417,E:\ImageQant\data\generated\images\rec_3417.png,1
619,E:\ImageQant\data\generated\images\rec_619.png,0
1592,E:\ImageQant\data\generated\images\rec_1592.png,0
1984,E:\ImageQant\data\generated\images\rec_1984.png,0
1111,E:\ImageQant\data\generated\images\rec_1111.png,0
493,E:\ImageQant\data\generated\images\rec_493.png,0
2272,E:\ImageQant\data\generated\images\rec_2272.png,1
3799,E:\ImageQant\data\generated\images\rec_3799.png,1
4057,E:\ImageQant\data\generated\images\rec_4057.png,0
2766,E:\ImageQant\data\generated\images\rec_2766.png,0
3795,E:\ImageQant\data\generated\images\rec_3795.png,0
303,E:\ImageQant\data\generated\images\rec_303.png,1
1367,E:\ImageQant\data\generated\images\rec_1367.png,0
3001,E:\ImageQant\data\generated\images\rec_3001.png,0
865,E:\ImageQant\data\generated\images\rec_865.png,0
2192,E:\ImageQant\data\generated\images\rec_2192.png,1
3940,E:\ImageQant\data\generated\images\rec_3940.png,0
2490,E:\ImageQant\data\generated\images\rec_2490.png,0
1619,E:\ImageQant\data\generated\images\rec_1619.png,0
1563,E:\ImageQant\data\generated\images\rec_1563.png,0
122,E:\ImageQant\data\generated\images\rec_122.png,1
3547,E:\ImageQant\data\generated\images\rec_3547.png,1
1209,E:\ImageQant\data\generated\images\rec_1209.png,1
2037,E:\ImageQant\data\generated\images\rec_2037.png,1
3227,E:\ImageQant\data\generated\images\rec_3227.png,0
1647,E:\ImageQant\data\generated\images\rec_1647.png,0
3475,E:\ImageQant\data\generated\images\rec_3475.png,0
3035,E:\ImageQant\data\generated\images\rec_3035.png,0
4120,E:\ImageQant\data\generated\images\rec_4120.png,0
684,E:\ImageQant\data\generated\images\rec_684.png,0
1126,E:\ImageQant\data\generated\images\rec_1126.png,0
372,E:\ImageQant\data\generated\images\rec_372.png,0
3524,E:\ImageQant\data\generated\images\rec_3524.png,0
